As At,Year,Month number,Offence category,Offence type,Alcohol involvement,DV involvement,Reporting region,Statistical Area 2,Number of offences
1/11/2024,2023,12,Acts intended to cause Injury,Assault,No,No,NT Balance,Humpty Doo,2
1/11/2024,2023,12,Acts intended to cause Injury,Assault,No,No,NT Balance,Petermann - Simpson,3
1/11/2024,2023,12,Acts intended to cause Injury,Assault,No,No,NT Balance,Sandover - Plenty,1
1/11/2024,2023,12,Acts intended to cause Injury,Assault,No,No,NT Balance,Tanami,1
1/11/2024,2023,12,Acts intended to cause Injury,Assault,No,No,NT Balance,Thamarrurr,8
1/11/2024,2023,12,Acts intended to cause Injury,Assault,No,No,NT Balance,Tiwi Islands,3
1/11/2024,2023,12,Acts intended to cause Injury,Assault,No,No,NT Balance,Virginia,2
1/11/2024,2023,12,Acts intended to cause Injury,Assault,No,No,NT Balance,Yuendumu - Anmatjere,2
1/11/2024,2023,12,Acts intended to cause Injury,Assault,No,No,NT Balance,Unknown ,4
1/11/2024,2023,12,Acts intended to cause Injury,Assault,No,No,Palmerston,,27
1/11/2024,2023,12,Acts intended to cause Injury,Assault,No,No,Tennant Creek,,6
1/11/2024,2023,12,Acts intended to cause Injury,Assault,No,Yes,Alice Springs,,70
1/11/2024,2023,12,Acts intended to cause Injury,Assault,No,Yes,Darwin,,26
1/11/2024,2023,12,Acts intended to cause Injury,Assault,No,Yes,Katherine,,22
1/11/2024,2023,12,Acts intended to cause Injury,Assault,No,Yes,NT Balance,Alligator,1
1/11/2024,2023,12,Acts intended to cause Injury,Assault,No,Yes,NT Balance,Anindilyakwa,1
1/11/2024,2023,12,Acts intended to cause Injury,Assault,No,Yes,NT Balance,Barkly,3
1/11/2024,2023,12,Acts intended to cause Injury,Assault,No,Yes,NT Balance,Daly,1
1/11/2024,2023,12,Acts intended to cause Injury,Assault,No,Yes,NT Balance,East Arnhem,20
1/11/2024,2023,12,Acts intended to cause Injury,Assault,No,Yes,NT Balance,Elsey,1
1/11/2024,2023,12,Acts intended to cause Injury,Assault,No,Yes,NT Balance,Gulf,10
1/11/2024,2023,12,Acts intended to cause Injury,Assault,No,Yes,NT Balance,Howard Springs,1
1/11/2024,2023,12,Acts intended to cause Injury,Assault,No,Yes,NT Balance,Humpty Doo,1
1/11/2024,2023,12,Acts intended to cause Injury,Assault,No,Yes,NT Balance,Petermann - Simpson,5
1/11/2024,2023,12,Acts intended to cause Injury,Assault,No,Yes,NT Balance,Sandover - Plenty,5
1/11/2024,2023,12,Acts intended to cause Injury,Assault,No,Yes,NT Balance,Tanami,12
1/11/2024,2023,12,Acts intended to cause Injury,Assault,No,Yes,NT Balance,Thamarrurr,14
1/11/2024,2023,12,Acts intended to cause Injury,Assault,No,Yes,NT Balance,Tiwi Islands,3
1/11/2024,2023,12,Acts intended to cause Injury,Assault,No,Yes,NT Balance,Victoria River,9
1/11/2024,2023,12,Acts intended to cause Injury,Assault,No,Yes,NT Balance,Weddell,2
1/11/2024,2023,12,Acts intended to cause Injury,Assault,No,Yes,NT Balance,West Arnhem,13
1/11/2024,2023,12,Acts intended to cause Injury,Assault,No,Yes,NT Balance,Yuendumu - Anmatjere,14
1/11/2024,2023,12,Acts intended to cause Injury,Assault,No,Yes,NT Balance,Unknown ,2
1/11/2024,2023,12,Acts intended to cause Injury,Assault,No,Yes,Palmerston,,20
1/11/2024,2023,12,Acts intended to cause Injury,Assault,No,Yes,Tennant Creek,,5
1/11/2024,2023,12,Acts intended to cause Injury,Assault,Yes,No,Alice Springs,,33
1/11/2024,2023,12,Acts intended to cause Injury,Assault,Yes,No,Darwin,,66
1/11/2024,2023,12,Acts intended to cause Injury,Assault,Yes,No,Katherine,,16
1/11/2024,2023,12,Acts intended to cause Injury,Assault,Yes,No,Nhulunbuy,,1
1/11/2024,2023,12,Acts intended to cause Injury,Assault,Yes,No,NT Balance,Daly,1
1/11/2024,2023,12,Acts intended to cause Injury,Assault,Yes,No,NT Balance,East Arnhem,1
1/11/2024,2023,12,Acts intended to cause Injury,Assault,Yes,No,NT Balance,Petermann - Simpson,2
1/11/2024,2023,12,Acts intended to cause Injury,Assault,Yes,No,NT Balance,Sandover - Plenty,1
1/11/2024,2023,12,Acts intended to cause Injury,Assault,Yes,No,NT Balance,Thamarrurr,2
1/11/2024,2023,12,Acts intended to cause Injury,Assault,Yes,No,NT Balance,Victoria River,3
1/11/2024,2023,12,Acts intended to cause Injury,Assault,Yes,No,NT Balance,Weddell,1
1/11/2024,2023,12,Acts intended to cause Injury,Assault,Yes,No,NT Balance,West Arnhem,1
1/11/2024,2023,12,Acts intended to cause Injury,Assault,Yes,No,NT Balance,Unknown ,2
1/11/2024,2023,12,Acts intended to cause Injury,Assault,Yes,No,Palmerston,,9
1/11/2024,2023,12,Acts intended to cause Injury,Assault,Yes,No,Tennant Creek,,10
1/11/2024,2023,12,Acts intended to cause Injury,Assault,Yes,Yes,Alice Springs,,59
1/11/2024,2023,12,Acts intended to cause Injury,Assault,Yes,Yes,Darwin,,51
1/11/2024,2023,12,Acts intended to cause Injury,Assault,Yes,Yes,Katherine,,36
1/11/2024,2023,12,Acts intended to cause Injury,Assault,Yes,Yes,Nhulunbuy,,2
1/11/2024,2023,12,Acts intended to cause Injury,Assault,Yes,Yes,NT Balance,Alligator,6
1/11/2024,2023,12,Acts intended to cause Injury,Assault,Yes,Yes,NT Balance,Anindilyakwa,2
1/11/2024,2023,12,Acts intended to cause Injury,Assault,Yes,Yes,NT Balance,Barkly,1
1/11/2024,2023,12,Acts intended to cause Injury,Assault,Yes,Yes,NT Balance,Daly,2
1/11/2024,2023,12,Acts intended to cause Injury,Assault,Yes,Yes,NT Balance,East Arnhem,4
1/11/2024,2023,12,Acts intended to cause Injury,Assault,Yes,Yes,NT Balance,Elsey,9
1/11/2024,2023,12,Acts intended to cause Injury,Assault,Yes,Yes,NT Balance,Gulf,9
1/11/2024,2023,12,Acts intended to cause Injury,Assault,Yes,Yes,NT Balance,Humpty Doo,2
1/11/2024,2023,12,Acts intended to cause Injury,Assault,Yes,Yes,NT Balance,Petermann - Simpson,6
1/11/2024,2023,12,Acts intended to cause Injury,Assault,Yes,Yes,NT Balance,Sandover - Plenty,4
1/11/2024,2023,12,Acts intended to cause Injury,Assault,Yes,Yes,NT Balance,Tanami,6
1/11/2024,2023,12,Acts intended to cause Injury,Assault,Yes,Yes,NT Balance,Thamarrurr,11
1/11/2024,2023,12,Acts intended to cause Injury,Assault,Yes,Yes,NT Balance,Tiwi Islands,6
1/11/2024,2023,12,Acts intended to cause Injury,Assault,Yes,Yes,NT Balance,Victoria River,2
1/11/2024,2023,12,Acts intended to cause Injury,Assault,Yes,Yes,NT Balance,Weddell,2
1/11/2024,2023,12,Acts intended to cause Injury,Assault,Yes,Yes,NT Balance,West Arnhem,10
1/11/2024,2023,12,Acts intended to cause Injury,Assault,Yes,Yes,NT Balance,Yuendumu - Anmatjere,1
1/11/2024,2023,12,Acts intended to cause Injury,Assault,Yes,Yes,NT Balance,Unknown ,8
1/11/2024,2023,12,Acts intended to cause Injury,Assault,Yes,Yes,Palmerston,,33
1/11/2024,2023,12,Acts intended to cause Injury,Assault,Yes,Yes,Tennant Creek,,18
1/11/2024,2023,12,Acts intended to cause Injury,Other acts intended to cause injury,-,-,Darwin,,1
1/11/2024,2023,12,Acts intended to cause Injury,Other acts intended to cause injury,-,-,NT Balance,Howard Springs,1
1/11/2024,2023,12,Commercial break-ins,Commercial break-ins actual,-,-,Alice Springs,,49
1/11/2024,2023,12,Commercial break-ins,Commercial break-ins actual,-,-,Darwin,,22
1/11/2024,2023,12,Commercial break-ins,Commercial break-ins actual,-,-,Katherine,,13
1/11/2024,2023,12,Commercial break-ins,Commercial break-ins actual,-,-,Nhulunbuy,,4
1/11/2024,2023,12,Commercial break-ins,Commercial break-ins actual,-,-,NT Balance,Alligator,1
1/11/2024,2023,12,Commercial break-ins,Commercial break-ins actual,-,-,NT Balance,Barkly,1
1/11/2024,2023,12,Commercial break-ins,Commercial break-ins actual,-,-,NT Balance,Daly,4
1/11/2024,2023,12,Commercial break-ins,Commercial break-ins actual,-,-,NT Balance,East Arnhem,8
1/11/2024,2023,12,Commercial break-ins,Commercial break-ins actual,-,-,NT Balance,Gulf,5
1/11/2024,2023,12,Commercial break-ins,Commercial break-ins actual,-,-,NT Balance,Howard Springs,3
1/11/2024,2023,12,Commercial break-ins,Commercial break-ins actual,-,-,NT Balance,Petermann - Simpson,2
1/11/2024,2023,12,Commercial break-ins,Commercial break-ins actual,-,-,NT Balance,Sandover - Plenty,4
1/11/2024,2023,12,Commercial break-ins,Commercial break-ins actual,-,-,NT Balance,Tanami,3
1/11/2024,2023,12,Commercial break-ins,Commercial break-ins actual,-,-,NT Balance,Thamarrurr,1
1/11/2024,2023,12,Commercial break-ins,Commercial break-ins actual,-,-,NT Balance,Victoria River,1
1/11/2024,2023,12,Commercial break-ins,Commercial break-ins actual,-,-,NT Balance,Virginia,3
1/11/2024,2023,12,Commercial break-ins,Commercial break-ins actual,-,-,NT Balance,Weddell,4
1/11/2024,2023,12,Commercial break-ins,Commercial break-ins actual,-,-,NT Balance,West Arnhem,6
1/11/2024,2023,12,Commercial break-ins,Commercial break-ins actual,-,-,NT Balance,Yuendumu - Anmatjere,2
1/11/2024,2023,12,Commercial break-ins,Commercial break-ins actual,-,-,NT Balance,Unknown ,3
1/11/2024,2023,12,Commercial break-ins,Commercial break-ins actual,-,-,Palmerston,,8
1/11/2024,2023,12,Commercial break-ins,Commercial break-ins actual,-,-,Tennant Creek,,20
1/11/2024,2023,12,Commercial break-ins,Commercial break-ins attempted,-,-,Alice Springs,,6
1/11/2024,2023,12,Commercial break-ins,Commercial break-ins attempted,-,-,Darwin,,4
1/11/2024,2023,12,Commercial break-ins,Commercial break-ins attempted,-,-,Katherine,,4
1/11/2024,2023,12,Commercial break-ins,Commercial break-ins attempted,-,-,NT Balance,Gulf,1
1/11/2024,2023,12,Commercial break-ins,Commercial break-ins attempted,-,-,NT Balance,Howard Springs,1
1/11/2024,2023,12,Commercial break-ins,Commercial break-ins attempted,-,-,NT Balance,Tiwi Islands,2
1/11/2024,2023,12,Commercial break-ins,Commercial break-ins attempted,-,-,NT Balance,Victoria River,1
1/11/2024,2023,12,Commercial break-ins,Commercial break-ins attempted,-,-,Palmerston,,3
1/11/2024,2023,12,Commercial break-ins,Commercial break-ins attempted,-,-,Tennant Creek,,2
1/11/2024,2023,12,Homicide and related Offences,Driving causing death,-,-,Darwin,,1
1/11/2024,2023,12,House break-ins,House break-ins actual,-,-,Alice Springs,,115
1/11/2024,2023,12,House break-ins,House break-ins actual,-,-,Darwin,,34
1/11/2024,2023,12,House break-ins,House break-ins actual,-,-,Katherine,,19
1/11/2024,2023,12,House break-ins,House break-ins actual,-,-,Nhulunbuy,,1
1/11/2024,2023,12,House break-ins,House break-ins actual,-,-,NT Balance,Anindilyakwa,7
1/11/2024,2023,12,House break-ins,House break-ins actual,-,-,NT Balance,Barkly,3
1/11/2024,2023,12,House break-ins,House break-ins actual,-,-,NT Balance,East Arnhem,7
1/11/2024,2023,12,House break-ins,House break-ins actual,-,-,NT Balance,Howard Springs,1
1/11/2024,2023,12,House break-ins,House break-ins actual,-,-,NT Balance,Humpty Doo,2
1/11/2024,2023,12,House break-ins,House break-ins actual,-,-,NT Balance,Tanami,1
1/11/2024,2023,12,House break-ins,House break-ins actual,-,-,NT Balance,Thamarrurr,1
1/11/2024,2023,12,House break-ins,House break-ins actual,-,-,NT Balance,Tiwi Islands,2
1/11/2024,2023,12,House break-ins,House break-ins actual,-,-,NT Balance,Victoria River,6
1/11/2024,2023,12,House break-ins,House break-ins actual,-,-,NT Balance,Weddell,3
1/11/2024,2023,12,House break-ins,House break-ins actual,-,-,NT Balance,West Arnhem,5
1/11/2024,2023,12,House break-ins,House break-ins actual,-,-,NT Balance,Yuendumu - Anmatjere,2
1/11/2024,2023,12,House break-ins,House break-ins actual,-,-,NT Balance,Unknown ,4
1/11/2024,2023,12,House break-ins,House break-ins actual,-,-,Palmerston,,15
1/11/2024,2023,12,House break-ins,House break-ins actual,-,-,Tennant Creek,,39
1/11/2024,2023,12,House break-ins,House break-ins attempted,-,-,Alice Springs,,20
1/11/2024,2023,12,House break-ins,House break-ins attempted,-,-,Darwin,,4
1/11/2024,2023,12,House break-ins,House break-ins attempted,-,-,Katherine,,2
1/11/2024,2023,12,House break-ins,House break-ins attempted,-,-,NT Balance,Anindilyakwa,2
1/11/2024,2023,12,House break-ins,House break-ins attempted,-,-,NT Balance,Tiwi Islands,1
1/11/2024,2023,12,House break-ins,House break-ins attempted,-,-,NT Balance,Unknown ,3
1/11/2024,2023,12,House break-ins,House break-ins attempted,-,-,Palmerston,,6
1/11/2024,2023,12,House break-ins,House break-ins attempted,-,-,Tennant Creek,,5
1/11/2024,2023,12,Motor vehicle theft and related offences,Illegal use of a motor vehicle,-,-,Alice Springs,,19
1/11/2024,2023,12,Motor vehicle theft and related offences,Illegal use of a motor vehicle,-,-,Darwin,,15
1/11/2024,2023,12,Motor vehicle theft and related offences,Illegal use of a motor vehicle,-,-,Katherine,,2
1/11/2024,2023,12,Motor vehicle theft and related offences,Illegal use of a motor vehicle,-,-,Nhulunbuy,,2
1/11/2024,2023,12,Motor vehicle theft and related offences,Illegal use of a motor vehicle,-,-,NT Balance,Alligator,1
1/11/2024,2023,12,Motor vehicle theft and related offences,Illegal use of a motor vehicle,-,-,NT Balance,Howard Springs,2
1/11/2024,2023,12,Motor vehicle theft and related offences,Illegal use of a motor vehicle,-,-,NT Balance,Humpty Doo,2
1/11/2024,2023,12,Motor vehicle theft and related offences,Illegal use of a motor vehicle,-,-,NT Balance,Sandover - Plenty,1
1/11/2024,2023,12,Motor vehicle theft and related offences,Illegal use of a motor vehicle,-,-,NT Balance,Thamarrurr,2
1/11/2024,2023,12,Motor vehicle theft and related offences,Illegal use of a motor vehicle,-,-,NT Balance,Tiwi Islands,1
1/11/2024,2023,12,Motor vehicle theft and related offences,Illegal use of a motor vehicle,-,-,NT Balance,Victoria River,1
1/11/2024,2023,12,Motor vehicle theft and related offences,Illegal use of a motor vehicle,-,-,NT Balance,Weddell,1
1/11/2024,2023,12,Motor vehicle theft and related offences,Illegal use of a motor vehicle,-,-,NT Balance,West Arnhem,1
1/11/2024,2023,12,Motor vehicle theft and related offences,Illegal use of a motor vehicle,-,-,Palmerston,,13
1/11/2024,2023,12,Motor vehicle theft and related offences,Illegal use of a motor vehicle,-,-,Tennant Creek,,2
1/11/2024,2023,12,Other dangerous or negligent acts endangering persons,Other dangerous or negligent acts endangering persons,-,-,Alice Springs,,7
1/11/2024,2023,12,Other dangerous or negligent acts endangering persons,Other dangerous or negligent acts endangering persons,-,-,Darwin,,5
1/11/2024,2023,12,Other dangerous or negligent acts endangering persons,Other dangerous or negligent acts endangering persons,-,-,Katherine,,1
1/11/2024,2023,12,Other dangerous or negligent acts endangering persons,Other dangerous or negligent acts endangering persons,-,-,NT Balance,Petermann - Simpson,2
1/11/2024,2023,12,Other dangerous or negligent acts endangering persons,Other dangerous or negligent acts endangering persons,-,-,NT Balance,Thamarrurr,2
1/11/2024,2023,12,Other dangerous or negligent acts endangering persons,Other dangerous or negligent acts endangering persons,-,-,NT Balance,Weddell,3
1/11/2024,2023,12,Other dangerous or negligent acts endangering persons,Other dangerous or negligent acts endangering persons,-,-,Palmerston,,3
1/11/2024,2023,12,Property Damage Offences,Property damage offences,-,-,Alice Springs,,282
1/11/2024,2023,12,Property Damage Offences,Property damage offences,-,-,Darwin,,174
1/11/2024,2023,12,Property Damage Offences,Property damage offences,-,-,Katherine,,52
1/11/2024,2023,12,Property Damage Offences,Property damage offences,-,-,Nhulunbuy,,6
1/11/2024,2023,12,Property Damage Offences,Property damage offences,-,-,NT Balance,Alligator,3
1/11/2024,2023,12,Property Damage Offences,Property damage offences,-,-,NT Balance,Anindilyakwa,2
1/11/2024,2023,12,Property Damage Offences,Property damage offences,-,-,NT Balance,Barkly,4
1/11/2024,2023,12,Property Damage Offences,Property damage offences,-,-,NT Balance,Daly,1
1/11/2024,2023,12,Property Damage Offences,Property damage offences,-,-,NT Balance,East Arnhem,14
1/11/2024,2023,12,Property Damage Offences,Property damage offences,-,-,NT Balance,Elsey,4
1/11/2024,2023,12,Property Damage Offences,Property damage offences,-,-,NT Balance,Gulf,6
1/11/2024,2023,12,Property Damage Offences,Property damage offences,-,-,NT Balance,Howard Springs,3
1/11/2024,2023,12,Property Damage Offences,Property damage offences,-,-,NT Balance,Humpty Doo,2
1/11/2024,2023,12,Property Damage Offences,Property damage offences,-,-,NT Balance,Petermann - Simpson,1
1/11/2024,2023,12,Property Damage Offences,Property damage offences,-,-,NT Balance,Sandover - Plenty,3
1/11/2024,2023,12,Property Damage Offences,Property damage offences,-,-,NT Balance,Tanami,1
1/11/2024,2023,12,Property Damage Offences,Property damage offences,-,-,NT Balance,Thamarrurr,10
1/11/2024,2023,12,Property Damage Offences,Property damage offences,-,-,NT Balance,Tiwi Islands,4
1/11/2024,2023,12,Property Damage Offences,Property damage offences,-,-,NT Balance,Victoria River,2
1/11/2024,2023,12,Property Damage Offences,Property damage offences,-,-,NT Balance,Virginia,3
1/11/2024,2023,12,Property Damage Offences,Property damage offences,-,-,NT Balance,Weddell,7
1/11/2024,2023,12,Property Damage Offences,Property damage offences,-,-,NT Balance,West Arnhem,12
1/11/2024,2023,12,Property Damage Offences,Property damage offences,-,-,NT Balance,Yuendumu - Anmatjere,1
1/11/2024,2023,12,Property Damage Offences,Property damage offences,-,-,NT Balance,Unknown ,5
1/11/2024,2023,12,Property Damage Offences,Property damage offences,-,-,Palmerston,,85
1/11/2024,2023,12,Property Damage Offences,Property damage offences,-,-,Tennant Creek,,43
1/11/2024,2023,12,Robbery - extortion and related offences,Robbery,-,-,Alice Springs,,3
1/11/2024,2023,12,Robbery - extortion and related offences,Robbery,-,-,Darwin,,16
1/11/2024,2023,12,Robbery - extortion and related offences,Robbery,-,-,Katherine,,4
1/11/2024,2023,12,Robbery - extortion and related offences,Robbery,-,-,NT Balance,Anindilyakwa,1
1/11/2024,2023,12,Robbery - extortion and related offences,Robbery,-,-,NT Balance,Yuendumu - Anmatjere,1
1/11/2024,2023,12,Robbery - extortion and related offences,Robbery,-,-,NT Balance,Unknown ,1
1/11/2024,2023,12,Robbery - extortion and related offences,Robbery,-,-,Palmerston,,5
1/11/2024,2023,12,Robbery - extortion and related offences,Robbery,-,-,Tennant Creek,,4
1/11/2024,2023,12,Robbery - extortion and related offences,Blackmail and extortion,-,-,Nhulunbuy,,1
1/11/2024,2023,12,Sexual assault and related offences,Sexual assault,-,-,Alice Springs,,7
1/11/2024,2023,12,Sexual assault and related offences,Sexual assault,-,-,Darwin,,18
1/11/2024,2023,12,Sexual assault and related offences,Sexual assault,-,-,Katherine,,1
1/11/2024,2023,12,Sexual assault and related offences,Sexual assault,-,-,Nhulunbuy,,1
1/11/2024,2023,12,Sexual assault and related offences,Sexual assault,-,-,NT Balance,Alligator,1
1/11/2024,2023,12,Sexual assault and related offences,Sexual assault,-,-,NT Balance,East Arnhem,1
1/11/2024,2023,12,Sexual assault and related offences,Sexual assault,-,-,NT Balance,Howard Springs,2
1/11/2024,2023,12,Sexual assault and related offences,Sexual assault,-,-,NT Balance,Tanami,1
1/11/2024,2023,12,Sexual assault and related offences,Sexual assault,-,-,NT Balance,Victoria River,2
1/11/2024,2023,12,Sexual assault and related offences,Sexual assault,-,-,NT Balance,West Arnhem,1
1/11/2024,2023,12,Sexual assault and related offences,Sexual assault,-,-,NT Balance,Unknown ,2
1/11/2024,2023,12,Sexual assault and related offences,Sexual assault,-,-,Palmerston,,4
1/11/2024,2023,12,Sexual assault and related offences,Sexual assault,-,-,Tennant Creek,,1
1/11/2024,2023,12,Sexual assault and related offences,Non-assaultive sexual offences,-,-,Darwin,,1
1/11/2024,2023,12,Sexual assault and related offences,Non-assaultive sexual offences,-,-,Katherine,,2
1/11/2024,2023,12,Sexual assault and related offences,Non-assaultive sexual offences,-,-,NT Balance,Tiwi Islands,1
1/11/2024,2023,12,Sexual assault and related offences,Non-assaultive sexual offences,-,-,Palmerston,,5
1/11/2024,2023,12,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,Alice Springs,,152
1/11/2024,2023,12,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,Darwin,,291
1/11/2024,2023,12,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,Katherine,,31
1/11/2024,2023,12,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,Nhulunbuy,,4
1/11/2024,2023,12,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,NT Balance,Alligator,10
1/11/2024,2023,12,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,NT Balance,Anindilyakwa,4
1/11/2024,2023,12,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,NT Balance,Barkly,2
1/11/2024,2023,12,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,NT Balance,Daly,4
1/11/2024,2023,12,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,NT Balance,East Arnhem,5
1/11/2024,2023,12,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,NT Balance,Elsey,1
1/11/2024,2023,12,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,NT Balance,Gulf,4
1/11/2024,2023,12,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,NT Balance,Howard Springs,6
1/11/2024,2023,12,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,NT Balance,Humpty Doo,7
1/11/2024,2023,12,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,NT Balance,Petermann - Simpson,5
1/11/2024,2023,12,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,NT Balance,Sandover - Plenty,1
1/11/2024,2023,12,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,NT Balance,Tanami,1
1/11/2024,2023,12,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,NT Balance,Thamarrurr,2
1/11/2024,2023,12,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,NT Balance,Tiwi Islands,10
1/11/2024,2023,12,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,NT Balance,Victoria River,1
1/11/2024,2023,12,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,NT Balance,Virginia,19
1/11/2024,2023,12,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,NT Balance,Weddell,6
1/11/2024,2023,12,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,NT Balance,West Arnhem,2
1/11/2024,2023,12,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,NT Balance,Yuendumu - Anmatjere,3
1/11/2024,2023,12,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,NT Balance,Unknown ,12
1/11/2024,2023,12,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,Palmerston,,93
1/11/2024,2023,12,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,Tennant Creek,,21
1/11/2024,2024,1,Abduction - harassment and other offences against the person,Deprivation of liberty /false imprisonment,-,-,Alice Springs,,1
1/11/2024,2024,1,Abduction - harassment and other offences against the person,Deprivation of liberty /false imprisonment,-,-,Palmerston,,1
1/11/2024,2024,1,Abduction - harassment and other offences against the person,Harassment and private nuisance,-,-,Alice Springs,,2
1/11/2024,2024,1,Abduction - harassment and other offences against the person,Harassment and private nuisance,-,-,NT Balance,East Arnhem,1
1/11/2024,2024,1,Abduction - harassment and other offences against the person,Harassment and private nuisance,-,-,NT Balance,Unknown ,1
1/11/2024,2024,1,Abduction - harassment and other offences against the person,Threatening behaviour,-,-,Alice Springs,,7
1/11/2024,2024,1,Abduction - harassment and other offences against the person,Threatening behaviour,-,-,Darwin,,3
1/11/2024,2024,1,Abduction - harassment and other offences against the person,Threatening behaviour,-,-,Katherine,,1
1/11/2024,2024,1,Abduction - harassment and other offences against the person,Threatening behaviour,-,-,NT Balance,Anindilyakwa,1
1/11/2024,2024,1,Abduction - harassment and other offences against the person,Threatening behaviour,-,-,NT Balance,Gulf,1
1/11/2024,2024,1,Abduction - harassment and other offences against the person,Threatening behaviour,-,-,NT Balance,Petermann - Simpson,1
1/11/2024,2024,1,Abduction - harassment and other offences against the person,Threatening behaviour,-,-,NT Balance,Sandover - Plenty,2
1/11/2024,2024,1,Abduction - harassment and other offences against the person,Threatening behaviour,-,-,NT Balance,Tanami,1
1/11/2024,2024,1,Abduction - harassment and other offences against the person,Threatening behaviour,-,-,NT Balance,Thamarrurr,1
1/11/2024,2024,1,Abduction - harassment and other offences against the person,Threatening behaviour,-,-,NT Balance,West Arnhem,1
1/11/2024,2024,1,Abduction - harassment and other offences against the person,Threatening behaviour,-,-,Palmerston,,6
1/11/2024,2024,1,Acts intended to cause Injury,Assault,No,No,Alice Springs,,47
1/11/2024,2024,1,Acts intended to cause Injury,Assault,No,No,Darwin,,97
1/11/2024,2024,1,Acts intended to cause Injury,Assault,No,No,Katherine,,8
